idx,AirQualityStation,img_path,Month,Altitude,s5p_path,rural,rural-nearcity,rural-regional,suburban,urban,background,industrial,traffic,tavg,prcp,wspd,pres,tsun,co,so2,pm10,o3,no2
1046,STA-BG0050A_1045,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,6,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.4,77.0,10.6,1015.4,11820.0,0.3710584958077994,7.758181813863636,27.361999996,47.809651806504185,27.597534815083566
1047,STA-BG0050A_1046,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,7,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.4,31.0,11.3,1011.7,15780.0,0.3097574123989218,1.322037381588785,17.50064515903226,45.81253368882749,18.945672934384948
1048,STA-BG0050A_1047,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,8,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.1,90.0,7.7,1015.4,15240.0,0.402865090403338,2.948150204867872,23.383333329666662,40.76048678294854,25.37287899488178
1049,STA-BG0050A_1048,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,9,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.3,31.0,8.2,1012.3,17700.0,0.2386610878661088,4.348662157756757,20.902258061612905,52.28147221805556,21.49214864537838
1050,STA-BG0050A_1049,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,10,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.9,45.0,9.9,1015.2,21900.0,0.1808344549125168,7.378369268167116,23.06677419129032,57.49259757309556,25.24184635743936
1051,STA-BG0050A_1050,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,11,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.9,19.0,9.0,1017.5,15420.0,0.4889305555416667,8.577262565824022,27.220999996666663,40.23086230486788,30.40760838776224
1052,STA-BG0050A_1051,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,12,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.3,31.0,6.4,1018.8,13740.0,0.8289098241318977,8.443324356554509,43.13387096451613,17.226460293512787,55.21335127495289
1053,STA-BG0050A_1052,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,13,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.7,44.0,10.2,1015.3,4200.0,0.6137865494152047,8.688423984728033,28.10266666233333,15.581155985320336,35.25483960576011
1054,STA-BG0050A_1053,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,14,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.1,20.0,9.1,1019.3,4440.0,1.0457230758307692,13.213646406132598,60.42448275413793,14.955958617131031,46.61653314520719
1055,STA-BG0050A_1054,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,15,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,10.0,8.7,1027.9,8100.0,0.9697981146702556,19.199609687227458,52.40483870741936,21.6883983810498,41.07862718331091
1056,STA-BG0050A_1055,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,16,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8,52.0,10.6,1019.3,7800.0,0.7272997027299704,17.031076229895366,36.53407407037037,29.666053408501487,36.01830860166172
1057,STA-BG0050A_1056,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,18,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.7,57.0,9.5,1018.0,14400.0,0.3655160744500846,9.259846578702929,23.434999997,47.8858995774477,21.30510489158042
1058,STA-BG0050A_1057,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,19,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.4,50.0,12.1,1015.3,12240.0,0.3543935309973045,8.790822098234502,21.44064515806452,49.16962263734501,15.587345009824798
1059,STA-BG0050A_1058,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,20,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.4,44.0,10.6,1010.6,14100.0,0.1588081936685288,8.453523672158775,17.130666664666666,43.51410863083565,19.64359440220979
1060,STA-BG0050A_1059,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,21,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,109.0,10.3,1013.6,19020.0,0.330754716981132,6.9221293756603774,20.13064515774193,44.81803234080863,21.14115902625337
1061,STA-BG0050A_1060,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,22,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.4,84.0,9.1,1012.7,19560.0,0.4246029609690444,10.8955181669179,23.099583329166663,41.13351826414073,23.97250336118439
1062,STA-BG0050A_1061,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,23,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.9,26.0,9.5,1015.7,16140.0,0.164144645340751,12.94463143030598,24.51833333033333,48.16687064940195,28.230278160403337
1063,STA-BG0050A_1062,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,24,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.3,60.0,8.5,1016.6,10260.0,0.5911320750943396,13.64048517254717,26.72709677064516,19.542223716738544,35.24797843261455
1064,STA-BG0050A_1063,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,25,581.0,STA-BG0050A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.2,11.0,6.1,1026.5,7080.0,0.9383983277855154,11.372005567618384,52.953666665,10.767980498440112,43.38969358947075
1065,STA-BG0013A_1064,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,3,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,21.0,12.4,1012.2,6300.0,0.378631436300813,5.6001506803972605,28.65583332958333,38.00080932366255,24.13347639157368
1066,STA-BG0013A_1065,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,4,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.8,11.0,12.5,1021.8,7500.0,0.4025806450230415,4.751919035937031,23.96565217,45.84514242454273,24.405023470156497
1067,STA-BG0013A_1066,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,6,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.4,29.0,11.4,1016.7,12480.0,0.3170292887029288,4.991030636225627,15.768636361363637,62.800529244011145,23.020014531061047
1068,STA-BG0013A_1067,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,7,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.9,50.0,10.8,1011.5,15420.0,0.3087179487179487,4.85402158780027,18.714999997666663,51.83217686646258,15.595591546507045
1069,STA-BG0013A_1068,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,8,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.7,50.0,11.0,1014.1,17520.0,0.2908345120226308,5.564658293988843,16.212999996333334,25.39214285370129,13.058693095800294
1070,STA-BG0013A_1069,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,9,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.4,62.0,9.6,1012.0,19140.0,0.2740566037735849,5.02120432556157,17.57451612580645,52.81263157526316,17.866784199844854
1071,STA-BG0013A_1070,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,10,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.3,6.0,11.4,1015.3,20760.0,0.2382368775235531,5.67095429670699,18.29677419,67.55169354459677,18.372766850758428
1072,STA-BG0013A_1071,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,11,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.7,16.0,10.8,1017.0,15540.0,0.195160390516039,7.159374995430555,21.238333330666663,59.624027773875,12.245420286144928
1073,STA-BG0013A_1072,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,12,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,21.0,8.3,1018.5,11880.0,0.1999057873485868,7.615672038521506,17.562580643548387,38.46770160850807,12.635147261991586
1074,STA-BG0013A_1073,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,13,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.2,39.0,12.1,1016.3,6300.0,0.1793324061196105,8.606152772958334,25.626999996666665,40.20147631916435,14.491889531468024
1075,STA-BG0013A_1074,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,14,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.8,26.0,11.1,1017.1,8220.0,0.1212247644683714,8.890646025087483,26.41483870741936,22.92317138677463,19.72419491207627
1076,STA-BG0013A_1075,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,15,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.4,1.0,12.1,1024.9,8700.0,0.4036962364516129,9.159354834327958,33.90225805967742,30.8644414497712,18.531654976115007
1077,STA-BG0013A_1076,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,16,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.1,21.0,13.9,1016.8,8880.0,0.4014224137643679,9.693477007112069,24.57925925592593,42.74426723744253,17.107037590872178
1078,STA-BG0013A_1077,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,18,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.8,4.0,12.6,1018.1,16500.0,0.3194166666666666,10.669013886680556,25.82333333,63.733361106958334,14.46832137482066
1079,STA-BG0013A_1078,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,19,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.9,30.0,11.4,1014.7,14520.0,0.2785483870833333,8.315672039032258,13.995161288064518,57.75424730795699,12.146002689030956
1080,STA-BG0013A_1079,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,20,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.5,103.0,8.9,1009.7,14400.0,0.2924061195549374,8.823124995263889,12.252666663333336,48.69240277347223,10.96926183534819
1081,STA-BG0013A_1080,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,21,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,15.0,10.6,1013.2,21420.0,0.2495161290188172,8.947284941653226,23.09161289935484,57.61387096373656,10.957523550040378
1082,STA-BG0013A_1081,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,22,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.7,5.0,11.9,1012.8,21360.0,0.2266666666666666,10.361146586328012,17.158518515555556,61.23141210017292,10.038536228014491
1083,STA-BG0013A_1082,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,23,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.8,16.0,11.8,1015.9,16860.0,0.1844444444444444,10.908045322903684,24.87689654896552,57.385240789249295,15.08877666886202
1084,STA-BG0013A_1083,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,24,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.3,22.0,9.3,1015.7,11220.0,0.1746102150537634,9.455486963758574,19.271333327666664,37.95275719733882,20.619861874820444
1085,STA-BG0013A_1084,STA-BG0013A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,25,20.0,STA-BG0013A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.9,28.0,10.0,1025.6,5640.0,0.1376249999861111,9.615736106625,30.70433332933333,22.34154166298611,22.155779940961004
1086,STA_ES1572A_1085,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,3,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.6,233.0,7.9,1024.1,6300.0,0.7619999999594594,7.154054054054054,15.46423751317139,50.704054054054055,19.714864864864865
1087,STA_ES1572A_1086,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,4,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.6,51.0,7.0,1023.8,11580.0,0.8004504503453453,10.83033033033033,22.32212256932735,60.408408408408405,21.084084084084083
1088,STA_ES1572A_1087,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,6,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,79.0,8.1,1012.5,10920.0,0.7126917712691772,5.273361227336123,13.173361222984658,78.18384401114206,8.297635605006954
1089,STA_ES1572A_1088,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,7,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.8,57.0,7.8,1018.5,13740.0,0.6099863387295082,4.9172320217096335,14.649656117977992,69.10748299319728,8.25679347826087
1090,STA_ES1572A_1089,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,8,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,89.0,7.1,1016.0,7560.0,0.3544986072423398,4.045961002785515,14.065090399958276,60.12762973352034,9.614206128133704
1091,STA_ES1572A_1090,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,9,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.6,55.0,6.6,1016.6,10920.0,0.3712415654385965,4.542613636363637,18.95014326555874,60.45765230312036,9.49528936742934
1092,STA_ES1572A_1091,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,10,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.8,52.0,6.1,1017.7,9660.0,0.3742818428184282,4.28319783197832,17.710646899326143,57.41463414634146,9.78048780487805
1093,STA_ES1572A_1092,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,11,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.9,56.0,7.0,1020.2,11460.0,0.4335614525139665,4.759776536312849,16.539860138139858,49.76815642458101,10.752793296089385
1094,STA_ES1572A_1093,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,12,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.5,133.0,6.6,1016.2,7800.0,0.4589259796806966,4.384615384615385,12.66947673997093,48.48621190130624,12.90014471780029
1095,STA_ES1572A_1094,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,13,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.5,365.0,11.9,1009.9,4020.0,0.4592027972027971,3.500699300699301,8.88081231780112,62.30812324929972,9.20979020979021
1096,STA_ES1572A_1095,STA_ES1572A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,14,276.0,STA_ES1572A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.6,158.0,9.6,1017.8,6240.0,0.5654385964912281,4.936572199730095,13.07794316217862,48.16734143049933,21.615384615384617
1097,STA_ES1868A_1096,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,3,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.3,106.0,8.1,1024.2,8760.0,0.1318630136986301,2.175342464821917,19.73604972267956,47.62863013680822,15.26520547860274
1098,STA_ES1868A_1097,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,4,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.6,59.0,8.9,1024.4,9900.0,0.1088872180451127,2.3723308258797,30.70658682592814,56.66466165396993,18.235037593172933
1099,STA_ES1868A_1098,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,6,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.8,172.0,10.5,1012.9,10260.0,0.1014705882352941,1.3718487392016805,16.784366196070422,76.31596638654062,9.544537813459383
1100,STA_ES1868A_1099,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,7,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.7,45.0,10.4,1017.8,17160.0,0.1059701492537313,1.6519125676639344,16.849455040054497,71.58110344826207,6.715875167924016
1101,STA_ES1868A_1100,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,8,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.6,58.0,9.4,1016.5,10320.0,0.1017275280898876,1.4189606738623597,14.295098037941177,58.08272471908708,7.079213481404494
1102,STA_ES1868A_1101,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,9,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.2,15.0,9.6,1016.6,16380.0,0.1020221606648199,1.3727146810803326,17.18781163361496,59.23614958447369,5.046814402894737
1103,STA_ES1868A_1102,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,10,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,65.0,9.3,1017.7,14700.0,0.1025,1.3733333329659865,14.926074497378224,52.98396739129076,5.530027172336957
1104,STA_ES1868A_1103,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,11,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.7,60.0,9.5,1019.5,12960.0,0.1335714285565476,1.345056496779661,16.62098950406297,58.2037974683263,8.19240506140647
1105,STA_ES1868A_1104,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,12,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.6,234.0,9.8,1017.2,5760.0,0.1056342182890855,1.1319054652289513,12.95341246087537,51.075368731401184,12.337020647256637
1106,STA_ES1868A_1105,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,13,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.5,425.0,14.0,1012.4,3120.0,0.1086490455212922,1.0159887798036464,14.392644977072136,53.81528751746144,10.436212119772726
1107,STA_ES1868A_1106,STA_ES1868A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,14,220.0,STA_ES1868A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,277.0,11.6,1018.6,6000.0,0.1085333333333333,1.145986394394558,19.199041094054795,46.86412005431104,12.560408162204082
1108,STA_ES2051A_1107,STA_ES2051A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,3,170.0,STA_ES2051A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.6,233.0,7.9,1024.1,6300.0,0.7947619046530613,5.034285711102041,28.03887074684354,37.733050847457626,31.897959183673468
1109,STA_ES2051A_1108,STA_ES2051A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,4,170.0,STA_ES2051A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.6,51.0,7.0,1023.8,11580.0,0.7298355752914798,7.844693569686099,39.34700598769461,36.90881913303438,40.23467862481316
1110,STA_ES2051A_1109,STA_ES2051A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,6,170.0,STA_ES2051A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,79.0,8.1,1012.5,10920.0,0.6614944133379889,8.774720667765363,20.451949858941504,60.92877094972067,19.269553072625698
1111,STA_ES2051A_1110,STA_ES2051A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,7,170.0,STA_ES2051A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.8,57.0,7.8,1018.5,13740.0,0.7041168476630435,9.746603257866848,22.21883468769648,57.78125,15.599184782608695
1112,STA_ES2051A_1111,STA_ES2051A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,8,170.0,STA_ES2051A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,89.0,7.1,1016.0,7560.0,0.3853835425383542,5.974616453947001,19.729469272765364,51.50209205020921,13.538354253835426
1113,STA_ES2051A_1112,STA_ES2051A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,9,170.0,STA_ES2051A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.6,55.0,6.6,1016.6,10920.0,0.4371659918758434,7.046018889973009,20.99796472101764,51.42016806722689,11.697705802968962
