idx,AirQualityStation,img_path,s5p_path,Month,Altitude,rural,rural-nearcity,rural-regional,suburban,urban,background,industrial,traffic,o3,no2,pm10
13230,STA-FR07058_13230,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,203,0,0,0,0,1,1,0,0,39.702976992571045,16.17125505703104,14.818758430836708
13231,STA-FR07058_13231,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,203,0,0,0,0,1,1,0,0,23.69720279395804,20.404317545626743,14.28841010052006
13232,STA-FR07058_13232,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,203,0,0,0,0,1,1,0,0,35.56344085681452,16.767069888978497,12.368951609784949
13233,STA-FR07058_13233,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,203,0,0,0,0,1,1,0,0,33.06330644799731,21.464516125456992,14.39607577488498
13234,STA-FR07058_13234,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,203,0,0,0,0,1,1,0,0,39.331838561405085,21.89059701125373,16.14332297771739
13235,STA-FR07058_13235,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,203,0,0,0,0,1,1,0,0,65.14959568332884,14.386155910497312,12.470540537486489
13236,STA-FR07058_13236,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,203,0,0,0,0,1,1,0,0,64.9309734478761,13.155076491780251,11.693324057385258
13237,STA-FR07058_13237,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,203,0,0,0,0,1,1,0,0,64.24501347332884,12.402560643665767,8.789986464695534
13238,STA-FR07058_13238,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,203,0,0,0,0,1,1,0,0,73.42603549933432,11.562064152677824,13.098882677765364
13239,STA-FR07058_13239,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,203,0,0,0,0,1,1,0,0,77.40560471629794,12.588394058785424,16.122972969932434
13240,STA-FR07058_13240,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,203,0,0,0,0,1,1,0,0,63.94327956619624,12.207392469623656,11.201478491129032
13241,STA-FR07058_13241,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,203,0,0,0,0,1,1,0,0,55.86727019075209,13.40388888538889,10.984561888108484
13242,STA-FR07058_13242,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,203,0,0,0,0,1,1,0,0,40.8867924491779,13.91010781315364,10.485444740444745
13243,STA-FR07058_13243,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,203,0,0,0,0,1,1,0,0,44.00041666306944,15.478055551916666,7.309027774430556
13244,STA-FR07058_13244,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,203,0,0,0,0,1,1,0,0,43.22303206574344,16.33032344656334,11.78987853920378
13245,STA-FR07058_13245,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,15,203,0,0,0,0,1,1,0,0,33.457661286491934,20.088575265255376,14.226612900040324
13246,STA-FR07058_13246,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,16,203,0,0,0,0,1,1,0,0,53.5784482720546,13.560201145876436,10.736494249568963
13247,STA-FR07058_13247,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,17,203,0,0,0,0,1,1,0,0,55.09677418967742,10.88225806061828,13.042625165128552
13248,STA-FR07058_13248,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,18,203,0,0,0,0,1,1,0,0,64.29972144481894,5.641225622980501,14.172499996861111
13249,STA-FR07058_13249,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,19,203,0,0,0,0,1,1,0,0,58.21491935112903,6.162365587903226,8.759677416061828
13250,STA-FR07058_13250,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,20,203,0,0,0,0,1,1,0,0,57.02722221854167,6.827083330083334,7.516527774444445
13251,STA-FR07058_13251,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,21,203,0,0,0,0,1,1,0,0,58.92824323928379,10.338274929123989,11.738544470808629
13252,STA-FR07058_13252,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,22,203,0,0,0,0,1,1,0,0,59.27729195657264,11.200808621684637,9.538114750737703
13253,STA-FR07058_13253,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,23,203,0,0,0,0,1,1,0,0,56.37381615240948,14.181476319665736,10.977019495334265
13254,STA-FR07058_13254,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,24,203,0,0,0,0,1,1,0,0,42.16155913596774,13.850537630981185,11.409568729892182
13255,STA-FR07058_13255,STA-FR07058/S2A_MSIL2A_20200719T105031_N0214_R051_T31TDM_20200719T134605.npy,STA-FR07058/l3_mean_monthly_europe_2018_2020_005dg.netcdf,25,203,0,0,0,0,1,1,0,0,27.88055555186111,17.854861107930557,14.28916666325
13256,STA_ES1417A_13256,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,488,0,0,0,0,1,0,0,1,54.3485868102288,15.815612382234184,14.964285714285714
13257,STA_ES1417A_13257,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,488,0,0,0,0,1,0,0,1,39.73574408901252,18.132267441860463,9.961538461538462
13258,STA_ES1417A_13258,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,488,0,0,0,0,1,0,0,1,28.53701211305518,17.50067476383266,10.862068965517242
13259,STA_ES1417A_13259,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,488,0,0,0,0,1,0,0,1,39.68353576248313,20.02834008097166,9.612903225806452
13260,STA_ES1417A_13260,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,488,0,0,0,0,1,0,0,1,52.67064083456036,27.181988191300448,22.071428571428573
13261,STA_ES1417A_13261,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,488,0,0,0,0,1,0,0,1,72.72349501346362,18.31297800268556,14.419354838709678
13262,STA_ES1417A_13262,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,488,0,0,0,0,1,0,0,1,79.73537604456824,12.80806675938804,10.133333333333333
13263,STA_ES1417A_13263,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,488,0,0,0,0,1,0,0,1,79.09375,8.898550724637682,10.387096774193548
13264,STA_ES1417A_13264,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,488,0,0,0,0,1,0,0,1,90.93071030639275,10.356643356643357,20.192307692307693
13265,STA_ES1417A_13265,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,488,0,0,0,0,1,0,0,1,91.83153889635264,10.98897894734143,20.03333333333333
13266,STA_ES1417A_13266,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,488,0,0,0,0,1,0,0,1,75.80703125,18.154780564263323,18.466666666666665
13267,STA_ES1417A_13267,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,488,0,0,0,0,1,0,0,1,62.75476527196653,13.697202797202795,15.25
13268,STA_ES1417A_13268,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,488,0,0,0,0,1,0,0,1,50.23031929824561,16.494031486486488,12.566666666666666
13269,STA_ES1417A_13269,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,488,0,0,0,0,1,0,0,1,45.08077276536313,19.023012552301257,6.758620689655173
13270,STA_ES1417A_13270,STA_ES1417A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES1417A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,488,0,0,0,0,1,0,0,1,34.93020833333333,19.50277392509015,11.344827586206897
13271,STA_ES1591A_13271,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,450,1,0,0,0,0,0,1,0,22.569512194485096,14.108389714925574,21.95352564102564
13272,STA_ES1591A_13272,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,450,1,0,0,0,0,0,1,0,33.37781109337331,13.409640521732028,19.894029850746268
13273,STA_ES1591A_13273,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,450,1,0,0,0,0,0,1,0,55.21594005430518,7.49431345147018,13.434782608695652
13274,STA_ES1591A_13274,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,450,1,0,0,0,0,0,1,0,53.70754189930168,6.405710303245125,9.98186889818689
13275,STA_ES1591A_13275,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,450,1,0,0,0,0,0,1,0,49.364729729581086,6.523513510499999,10.48987854251012
13276,STA_ES1591A_13276,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,450,1,0,0,0,0,0,1,0,45.36562054171184,4.750432273659942,11.163323782234958
13277,STA_ES1591A_13277,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,450,1,0,0,0,0,0,1,0,53.062073669645294,4.344897956217687,15.81029810298103
13278,STA_ES1591A_13278,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,450,1,0,0,0,0,0,1,0,43.1241565448583,5.430499322321188,12.618083670715247
13279,STA_ES1591A_13279,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,450,1,0,0,0,0,0,1,0,40.29512534791086,5.189275763635098,14.374651810584956
13280,STA_ES1591A_13280,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,450,1,0,0,0,0,0,1,0,28.99027026962162,7.229054051743243,13.144204851752022
13281,STA_ES1591A_13281,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,450,1,0,0,0,0,0,1,0,37.61634078181565,5.737849160446928,9.304044630404462
13282,STA_ES1591A_13282,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,450,1,0,0,0,0,0,1,0,24.861840323937752,10.391474965399189,15.780026990553306
13283,STA-RO0174A_13283,STA-RO0174A/S2B_MSIL2A_20200428T092029_N0214_R093_T34TGQ_20200428T122503.npy,STA-RO0174A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,160,0,0,0,0,1,0,1,0,48.57179271305323,18.51578253354201,28.52322580322581
13284,STA-RO0174A_13284,STA-RO0174A/S2B_MSIL2A_20200428T092029_N0214_R093_T34TGQ_20200428T122503.npy,STA-RO0174A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,160,0,0,0,0,1,0,1,0,29.10046511242733,14.75658605645804,22.846333330333334
13285,STA-RO0174A_13285,STA-RO0174A/S2B_MSIL2A_20200428T092029_N0214_R093_T34TGQ_20200428T122503.npy,STA-RO0174A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,160,0,0,0,0,1,0,1,0,25.752215984936885,21.07473972258904,22.435999997333333
13286,STA_ES1543A_13286,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,619,1,0,0,0,0,1,0,0,56.97300944669366,3.343959731543624,10.998654104979812
13287,STA_ES1543A_13287,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,619,1,0,0,0,0,1,0,0,39.46713286713287,4.778711484593837,8.486787204450627
13288,STA_ES1543A_13288,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,619,1,0,0,0,0,1,0,0,29.611940298507463,10.774762550881954,12.75438596491228
13289,STA_ES1543A_13289,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,619,1,0,0,0,0,1,0,0,47.82456140350877,4.183535762483131,5.806539509536785
13290,STA_ES1543A_13290,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,619,1,0,0,0,0,1,0,0,52.7874251497006,7.541195476575121,13.761976047904191
13291,STA_ES1543A_13291,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,619,1,0,0,0,0,1,0,0,65.17567567567568,4.645945945945946,10.146505376344086
13292,STA_ES1543A_13292,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,619,1,0,0,0,0,1,0,0,87.07922912205568,3.4041958041958043,8.078321678321679
13293,STA_ES1543A_13293,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,619,1,0,0,0,0,1,0,0,81.90121786197564,2.3214774281805743,6.771505376344086
13294,STA_ES1543A_13294,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,619,1,0,0,0,0,1,0,0,92.32167832167832,1.906187624750499,11.454285714285714
13295,STA_ES1543A_13295,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,619,1,0,0,0,0,1,0,0,78.13709677419355,2.563858695652174,15.697173620457605
13296,STA_ES1543A_13296,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,619,1,0,0,0,0,1,0,0,71.17241379310344,1.6545209176788125,15.762096774193548
13297,STA_ES1543A_13297,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,619,1,0,0,0,0,1,0,0,71.39086294416244,2.3375350140056024,12.990825688073397
13298,STA_ES1543A_13298,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,619,1,0,0,0,0,1,0,0,58.32697547683924,1.9614855570839065,8.550607287449393
13299,STA_ES1543A_13299,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,619,1,0,0,0,0,1,0,0,53.35804195804196,2.6810477657935285,2.388888888888889
13300,STA_ES1543A_13300,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,619,1,0,0,0,0,1,0,0,43.53306342780027,1.8513513513513515,5.729838709677419
13301,STA-FR41024_13301,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,653,0,0,1,0,0,1,0,0,67.51544991117147,-1.0569060766298342,3.8369063744369054
13302,STA-FR41024_13302,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,653,0,0,1,0,0,1,0,0,72.8274193508871,2.280661153917356,4.4808163233469385
13303,STA-FR41024_13303,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,653,0,0,1,0,0,1,0,0,85.57201209903177,1.6398058234563109,5.9437828338528895
13304,STA-FR41024_13304,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,653,0,0,1,0,0,1,0,0,95.53830644845428,1.5811574677254374,9.091644201644204
13305,STA-FR41024_13305,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,653,0,0,1,0,0,1,0,0,99.74041957732868,1.451671307729805,9.286312845726258
13306,STA-FR41024_13306,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,653,0,0,1,0,0,1,0,0,89.25483870588711,1.3187596886976745,5.994029847544097
13307,STA-FR41024_13307,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,653,0,0,1,0,0,1,0,0,100.0125188506938,1.3331444745892351,17.975602406475904
13308,STA-FR41024_13308,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,653,0,0,1,0,0,1,0,0,104.61477761533716,1.695772056672794,13.163372089869188
13309,STA-FR41024_13309,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,653,0,0,1,0,0,1,0,0,91.9506056490175,1.5805142061434372,13.49260752377688
13310,STA-FR41024_13310,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,653,0,0,1,0,0,1,0,0,89.05849581809193,1.6223776202937064,8.889300994978601
13311,STA-FR41024_13311,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,653,0,0,1,0,0,1,0,0,74.5166666625672,0.99597701079023,10.133962260808628
13312,STA-FR41024_13312,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,653,0,0,1,0,0,1,0,0,69.42920722840056,0.2728412255710306,3.4889044916432583
13313,STA-FR41024_13313,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,653,0,0,1,0,0,1,0,0,69.7198113168868,0.8853099723045822,7.879383113409091
13314,STA-FR41024_13314,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,15,653,0,0,1,0,0,1,0,0,74.03857526465055,1.2154986512803236,5.621293797237198
13315,STA-FR41024_13315,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,16,653,0,0,1,0,0,1,0,0,78.05566187808613,1.7085072211556982,9.648635631139648
13316,STA-FR41024_13316,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,17,653,0,0,1,0,0,1,0,0,83.02263513140203,1.209986503468286,10.019246295800809
13317,STA-FR41024_13317,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,18,653,0,0,1,0,0,1,0,0,89.10538243283287,0.7707520886908077,9.340929532278862
13318,STA-FR41024_13318,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,19,653,0,0,1,0,0,1,0,0,79.77486558752689,0.6022849462365591,9.1673441698916
13319,STA-FR41024_13319,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,20,653,0,0,1,0,0,1,0,0,86.89121338532776,0.4757322175313807,7.482773105756302
13320,STA-FR41024_13320,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,21,653,0,0,1,0,0,1,0,0,96.05602164805144,0.6201079620782726,10.52669376386179
13321,STA-FR41024_13321,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,22,653,0,0,1,0,0,1,0,0,99.48172042694893,0.6565275906998654,10.651486483675676
13322,STA-FR41024_13322,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,23,653,0,0,1,0,0,1,0,0,92.32988870898252,0.5070085466324786,9.486106620129242
13323,STA-FR41024_13323,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,24,653,0,0,1,0,0,1,0,0,69.45714285346939,1.2326975465940055,6.024999996671875
13324,STA-FR41024_13324,STA-FR41024/S2A_MSIL2A_20200809T102031_N0214_R065_T32TNM_20200809T130506.npy,STA-FR41024/l3_mean_monthly_europe_2018_2020_005dg.netcdf,25,653,0,0,1,0,0,1,0,0,63.02486110722222,1.8591921978272976,9.048463683561453
13325,STA-HU0034A_13325,STA-HU0034A/S2B_MSIL2A_20200407T095029_N0214_R079_T33TYN_20200407T123458.npy,STA-HU0034A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,274,0,0,0,1,0,1,0,0,46.550746265061065,32.05698778483039,35.0
